user_id,ageinyears,gender,married,has_children,home_country,"Free Hotel meal index (based on Scaled age in years, has children/not, and average discount on booked flights",Free Checked Bags perk index ( length of stay and Average Number of Bags Checked ),No Cancellation fee perk index (that included proportion of cancellation and normalised Atbbf),1 Night Free Hotel with Flight Perk index,Exclusive discount perk (Bargain index) includes Scaled ADSPKM and Scaled browsing duration per session
542303,41,F,TRUE,TRUE,usa,1.338028169,0.02438029076,0.9701607289,0.3333333333,0.04959217819
542366,47,F,TRUE,FALSE,usa,0.4225352113,0.1283983561,0.9839957937,0.07403598972,0.2411900031
542383,43,M,FALSE,FALSE,usa,0.3661971831,0.1438399695,0.968320702,0,0.1211439925
542418,48,M,FALSE,FALSE,usa,0.4366197183,0.1192347778,1.181355337,0.2774697025,0.3317996445
542570,56,F,TRUE,FALSE,usa,0.5492957746,0.1852483825,0.9859991362,0,0.03788037227
542585,51,F,TRUE,TRUE,usa,1.478873239,0.09890936728,0.9861676992,0.1789203085,0.07191780822
542605,39,F,TRUE,TRUE,usa,1.309859155,0.01377496463,0.9809264083,0,0.09296245948
542658,26,F,FALSE,FALSE,usa,0.14342723,0.1369646922,0.9722783577,0.3333333333,0.2036057849
542670,55,F,FALSE,FALSE,usa,0.5352112676,0.1098842585,0.972933353,0.3333333333,0.1568284011
542706,17,F,FALSE,FALSE,canada,0,0,0,0,0.09863536547
542767,40,F,FALSE,FALSE,usa,0.323943662,0.3221946929,0.7574127698,0.06709511568,0.07338178396
542796,48,M,FALSE,FALSE,usa,0.4616197183,0.1400300252,0.9888174803,0,0.1681835056
542825,36,F,FALSE,FALSE,canada,0.2926056338,0.09885095863,0.9841334772,0,0.1478575617
542850,34,F,FALSE,FALSE,usa,0.2394366197,0.0603727218,0.9778534058,0,0.1087001987
542857,21,M,FALSE,FALSE,canada,0.05633802817,0,0,0,0.1165690683
542937,36,M,FALSE,FALSE,usa,0.2676056338,0.0821065041,0.9832172255,0.1333333333,0.1533514587
543008,48,F,TRUE,TRUE,usa,1.436619718,0.5648332789,1.265673096,0,0.09400815644
543052,40,F,TRUE,FALSE,usa,0.323943662,0.08094971608,0.9847633102,0.01799485861,0.1694551919
543074,53,F,TRUE,FALSE,usa,0.5570422535,0.01677950816,0.9778764358,0,0.1611216357
543075,51,M,TRUE,TRUE,usa,1.478873239,0.1855939843,0.9856483089,0,0.1496915194
543081,54,F,TRUE,FALSE,usa,0.5211267606,0.066798487,0.9718858755,0.2658648549,0.1646972707
543114,52,F,TRUE,FALSE,usa,0.4929577465,0.09950219673,0.9834723924,0.007609254499,0.1376137195
543126,17,F,FALSE,FALSE,canada,0,0.1865323837,0.9846957209,0.2509111682,0.08619157168
543165,46,F,TRUE,FALSE,usa,0.4417840376,0.07535967085,0.9802968237,0.0233933162,0.1436325237
543240,64,F,TRUE,FALSE,usa,0.661971831,0.01221999585,0.9825048883,0,0.090034508
543271,40,F,FALSE,FALSE,usa,0.323943662,0.1926242894,0.9785117051,0.1666666667,0.06026700129
543304,48,F,FALSE,TRUE,usa,1.436619718,0.1997325153,0.9712960023,0.3845758355,0.1140071107
543327,41,M,FALSE,FALSE,usa,0.338028169,0.05910717977,0.9796934758,0,0.1703701767
543339,27,F,FALSE,FALSE,canada,0.1408450704,0.07309648057,0.9804208922,0,0.1484105406
543375,43,F,FALSE,FALSE,usa,0.3786971831,0.1073822352,0.9754732071,0.08333333333,0.1778142883
543385,40,F,FALSE,FALSE,usa,0.353943662,0.089099607,0.9761183864,0.1828906027,0.2020239113
543428,34,F,FALSE,TRUE,usa,1.23943662,0,0,0,0.1231569591
543437,35,F,FALSE,FALSE,usa,0.2535211268,0.01149362901,0.9832422379,0.2453299057,0.1264712375
543476,35,F,TRUE,TRUE,usa,1.253521127,0,0,0.1048843188,0.08674056258
543557,36,F,FALSE,FALSE,usa,0.2676056338,0.1039485293,0.9789588309,0,0.05691205689
543559,46,M,TRUE,TRUE,usa,1.408450704,0.01466759112,0.9800202852,0.04524421594,0.151704486
543618,35,M,FALSE,FALSE,usa,0.2535211268,0.1893037393,0.9818824621,0,0.1641482798
543659,33,F,FALSE,FALSE,usa,0.2953521127,0.1531525062,0.983611601,0,0.1968772391
543671,52,F,TRUE,TRUE,usa,1.492957746,0.01572228127,0.9789496481,0.2626392459,0.07409343883
543716,40,F,TRUE,TRUE,usa,1.323943662,0.1952911525,0.9758045189,0.08333333333,0.1077486145
543778,56,F,TRUE,TRUE,usa,1.632629108,0.06880962706,0.9847725632,0.07455012853,0.1626306452
543810,32,F,FALSE,FALSE,usa,0.2512676056,0.1249554815,0.9755481357,0.03787489289,0.1773087622
543885,39,F,TRUE,FALSE,usa,0.3098591549,0,0,0.3333333333,0.1234131549
543928,17,F,FALSE,FALSE,usa,0,0.1048517654,0.9780419378,0,0.09570741399
543952,39,F,FALSE,FALSE,usa,0.3198591549,0.2092808075,0.9831189657,0.03277634961,0.1617221352
543968,36,F,FALSE,FALSE,usa,0.2842723005,0.09993783921,0.9830301629,0.07797772065,0.2465372142
543976,33,F,FALSE,FALSE,usa,0.2253521127,0.18833182,1.182869077,0.08333333333,0.2108125065
544008,38,F,FALSE,FALSE,usa,0.2957746479,0.0737126671,0.9768649447,0.1666666667,0.06770887797
544012,48,F,FALSE,TRUE,usa,1.469953052,0.07911695898,0.9743093837,0.1666666667,0.1960044457
544043,41,F,FALSE,TRUE,usa,1.338028169,0.1294615498,0.9829165244,0.01632390746,0.1193140228
544256,44,F,TRUE,FALSE,usa,0.3802816901,0.2067056881,0.9642173946,0.3333333333,0.07165347927
544333,61,F,TRUE,FALSE,usa,0.6197183099,0,0,0,0.115800481
544364,31,F,FALSE,FALSE,usa,0.1971830986,0,0,0,0.05603773804
544391,43,M,TRUE,TRUE,usa,1.441197183,0.1029859752,0.979935939,0.1591830905,0.2154519241
544414,56,F,TRUE,FALSE,usa,0.5492957746,0.1307877129,0.9815703097,0.1111111111,0.1143731047
544444,54,F,FALSE,FALSE,usa,0.5461267606,0.1036119736,0.9793004754,0.1666666667,0.138641411
544447,42,M,TRUE,FALSE,canada,0.3521126761,0.1978670122,0,0.07300771208,0.08783854439
544449,44,M,TRUE,TRUE,usa,1.43028169,0.1024108869,0.9805197226,0.1528449015,0.160601423
544469,40,F,FALSE,TRUE,usa,1.340610329,0.1335858398,0.9816798724,0,0.1524915859
544476,47,M,TRUE,TRUE,usa,1.422535211,0.3705825034,0.9770015863,0,0.168540207
544627,44,F,FALSE,TRUE,usa,1.46778169,0.1455760709,0.9848272393,0,0.09141516293
544647,25,F,FALSE,FALSE,canada,0.1126760563,0,0,0,0.05563107811
544685,36,M,FALSE,TRUE,usa,1.267605634,0.6832392978,0.7540989508,0.1666666667,0.1563316951
544694,52,M,TRUE,FALSE,usa,0.4929577465,0.09893243718,0.9840507667,0.1043701799,0.08106765659
544698,36,F,TRUE,TRUE,usa,1.267605634,0,0,0,0.07685872634
544747,33,M,FALSE,FALSE,usa,0.258685446,0.1883836449,0.9828164685,0.1884318766,0.1669155185
544749,43,M,FALSE,FALSE,usa,0.3661971831,0.02314740716,0.9714122537,0,0.1090661926
544868,49,F,FALSE,FALSE,usa,0.4507042254,0.02012880791,0.9884119122,0,0.1454825891
545011,54,F,TRUE,TRUE,usa,1.521126761,0.1899308625,0.9817350505,0.1879748643,0.1279148803
545063,82,M,TRUE,FALSE,usa,0.9154929577,0,0,0,0.05672905992
545132,26,M,TRUE,TRUE,usa,1.176760563,0.008820583687,0.9859556998,0.1655526992,0.09906288129
545208,56,F,TRUE,FALSE,usa,0.5492957746,0.01220710479,0.9825179743,0.3333333333,0.09101049183
545209,36,F,FALSE,FALSE,canada,0.2676056338,0.1499020625,1.227095186,0,0.3110948447
545264,25,M,FALSE,FALSE,usa,0.1126760563,0,0,0,0.1130921259
545272,53,M,TRUE,FALSE,usa,0.8570422535,0.1946708258,0.9764342249,0.2920308483,0.3224945583
545290,44,F,FALSE,TRUE,usa,1.40528169,0.05322765749,0.9867295865,0.2579263068,0.2036032
545317,40,F,FALSE,TRUE,usa,1.340610329,0.1055947353,0.977146737,0.1588688946,0.203059252
545318,52,F,TRUE,TRUE,usa,1.542957746,0.07054453894,0.9830114193,0,0.1482761031
545327,28,F,TRUE,TRUE,usa,1.154929577,0.06877752703,0.9848051486,0.08333333333,0.1681742131
545345,33,F,FALSE,FALSE,usa,0.2253521127,0.1878175016,0.9833911718,0,0.1088831956
545360,37,M,FALSE,FALSE,usa,0.2816901408,0.00647827077,0,0,0.1615863223
545404,50,F,FALSE,FALSE,usa,0.4814553991,0.1130806286,1.148956545,0.01974293059,0.3214327927
545465,48,F,TRUE,TRUE,usa,1.486619718,0.3647677396,0.9829042698,0,0.1136709141
545518,45,F,FALSE,TRUE,canada,1.406866197,0.3490425988,0.8405895036,0.08333333333,0.1519633986
545551,47,F,FALSE,TRUE,usa,1.472535211,0.1000643461,0.9829017433,0,0.1259634253
545577,39,M,FALSE,FALSE,usa,0.3398591549,0.08345651133,0.9818468061,0,0.1828726304
545652,43,F,FALSE,FALSE,usa,0.3661971831,0.01412449119,0.9805715969,0,0.1659782495
545684,46,F,TRUE,TRUE,usa,1.408450704,0.1832522989,1.321358734,0.1666666667,0.2276482275
545736,23,F,FALSE,FALSE,usa,0.2095070423,0.6858277747,0.8921764784,0,0.4475380096
545754,21,M,FALSE,TRUE,usa,1.056338028,0,0,0,0.09826937154
545770,43,F,TRUE,FALSE,usa,0.3661971831,0.0598424172,0.9789471216,0,0.101095658
545771,54,F,FALSE,FALSE,usa,0.5211267606,0.02700531367,0.9674960154,0,0.129378856
545803,53,F,FALSE,TRUE,usa,1.507042254,0.1333625542,0.9789565366,0,0.1793370281
545805,48,F,TRUE,TRUE,usa,1.486619718,0.147192359,0.9649176241,0.2349614396,0.1165925211
545810,22,F,FALSE,TRUE,usa,1.070422535,0,0,0.09562982005,0.08765554742
545848,49,F,TRUE,TRUE,usa,1.450704225,0,0,0.6666666667,0.06331695075
545865,41,F,TRUE,FALSE,usa,0.338028169,0.1447554621,0.9831337603,0.4359897172,0.1297448499
545939,44,F,FALSE,FALSE,usa,0.3802816901,0.1075764627,0.9728750006,0,0.1043489375
545958,57,F,FALSE,FALSE,usa,0.5633802817,0.009348543003,0,0,0.1378577155
546050,52,F,TRUE,FALSE,canada,0.4929577465,0.09799703724,0.98500031,0.1666666667,0.07669606237
546064,53,F,TRUE,TRUE,usa,1.527042254,0.1237391712,0.9767828367,0,0.1735904499
546065,47,M,TRUE,TRUE,usa,1.422535211,0.0671640911,0.9864429798,0,0.151704486
546121,17,F,FALSE,FALSE,usa,0,0.008997165753,0.9857764478,0,0.1253529227
546164,21,F,FALSE,FALSE,canada,0.05633802817,0.5393534225,0.7807345,0.1666666667,0.1011188957
546224,45,F,TRUE,TRUE,usa,1.394366197,0.195720602,0.975368576,0,0.1196800167
546280,41,F,FALSE,FALSE,usa,0.338028169,0.05935147184,1.22944549,0.6099400171,0.2453989334
546307,54,F,FALSE,FALSE,usa,0.5211267606,0.3309892936,1.070837695,0,0.1548154345
546399,35,F,FALSE,FALSE,usa,0.2535211268,0.002707347039,0,0,0.07868869602
546419,54,F,FALSE,TRUE,usa,1.521126761,0.1173916937,1.236127518,0.4437017995,0.3029384084
546462,73,F,FALSE,FALSE,usa,0.7887323944,0,0,0.5131105398,0.05398410541
546470,42,F,TRUE,FALSE,usa,0.3521126761,0.01170393844,0,0,0.1337707832
546529,47,F,TRUE,FALSE,usa,0.4350352113,0.3523902572,1.235927957,0,0.2561158863
546648,38,F,TRUE,TRUE,usa,1.345774648,0.1370319874,0.9697755346,0.1111111111,0.1741798557
546664,32,F,TRUE,FALSE,usa,0.2112676056,0.207697279,0.9632108108,0.07249357326,0.06917285371
546702,45,F,TRUE,FALSE,usa,0.3943661972,0.01021714765,0.9845380197,0.1111111111,0.1427376346
546740,40,F,FALSE,FALSE,usa,0.323943662,0.1904087014,0.9807607929,0,0.1173010562
546756,44,F,FALSE,FALSE,usa,0.3802816901,0.01774534888,0.9736629126,0.3333333333,0.1489595315
546844,45,F,TRUE,TRUE,canada,1.414366197,0.1252940124,0.9752044862,0,0.1787789507
546857,66,F,TRUE,FALSE,usa,0.6901408451,0,0,0,0.1645142738
546864,43,M,TRUE,FALSE,usa,0.4411971831,0.1318238269,1.313851863,0,0.471440633
546881,41,F,TRUE,TRUE,usa,1.338028169,0.1117189698,0.9710709008,0,0.1033932866
546900,38,F,FALSE,FALSE,usa,0.3457746479,0.1328315848,0.9794955342,0,0.1634060456
546964,44,F,TRUE,FALSE,usa,0.4302816901,0.07271678446,0.9797133769,0,0.1812797879
547100,50,F,FALSE,FALSE,canada,0.4647887324,0.5205026238,0.8956758268,0,0.105510823
547130,19,F,FALSE,FALSE,usa,0.02816901408,0.4234286458,1.179842436,0,0.1076022169
547175,18,F,FALSE,FALSE,canada,0.01408450704,0.02021603,0.9743879535,0.04164524422,0.07045383248
547181,63,F,TRUE,FALSE,usa,0.6478873239,0.1885500587,0.9826475384,0.1111111111,0.08966851406
547320,29,F,FALSE,FALSE,usa,0.1690140845,0,0,0.0766066838,0.03916135104
547336,42,F,TRUE,FALSE,usa,0.3521126761,0.01277836404,0.9819380775,0,0.08303995724
547342,26,M,FALSE,FALSE,usa,0.1267605634,0.1878125877,0.9833961601,0,0.08710655652
547412,52,M,FALSE,FALSE,usa,0.4929577465,0.1850036916,0.9862475269,0.3333333333,0.1474955558
547453,28,F,FALSE,TRUE,usa,1.154929577,0.1044177768,0.9784824883,0.07712082262,0.09936735334
547459,59,F,TRUE,FALSE,usa,0.6165492958,0.3690066176,0.7098930454,0.107806341,0.2151397595
547568,30,F,FALSE,FALSE,usa,0.2330985915,0.3623002493,0.9854090687,0.2475578406,0.1950690444
547606,55,F,TRUE,TRUE,usa,1.535211268,0.07050495103,0.9830516058,0.1509568695,0.1092491896
547617,53,F,TRUE,FALSE,usa,0.5070422535,0.02447309686,0,0,0.1479428817
547663,44,F,FALSE,FALSE,canada,0.3802816901,0.01184561252,0.9828849323,0.07557840617,0.1784220433
547693,43,M,FALSE,TRUE,usa,1.416197183,1.042630471,0.7947922059,0.3290488432,0.1531090522
547761,49,F,FALSE,FALSE,usa,0.4757042254,0.09784821564,0.9851513818,0,0.1106865534
547779,41,F,TRUE,TRUE,usa,1.388028169,0.1889714221,0.982219804,0.1111111111,0.1450508128
547792,38,F,FALSE,TRUE,usa,1.358274648,0.09830930255,0.9845167442,0.1111111111,0.161764313
547817,27,F,FALSE,FALSE,usa,0.1408450704,0.01896623485,0.9756566457,0.1111111111,0.08966851406
547823,55,F,TRUE,FALSE,usa,0.5352112676,0.05946641451,0.9793288094,0,0.1088831956
547825,21,F,FALSE,FALSE,usa,0.05633802817,0.1915889997,0.9795626484,0.06015424165,0.1304768378
547834,26,F,FALSE,FALSE,usa,0.1267605634,0,0,0,0.07850569905
547857,64,F,TRUE,TRUE,usa,1.661971831,0.1958336062,0.9752538631,0,0.07132815132
547911,39,F,FALSE,TRUE,usa,1.309859155,0.1063691618,0.9765015983,0,0.09753738367
547966,43,F,TRUE,TRUE,usa,1.366197183,0.1892570251,0.9819298826,0.1666666667,0.1138241138
547997,58,F,TRUE,FALSE,usa,0.5774647887,0.1915981894,0,0,0.1118111471
548022,47,F,TRUE,FALSE,usa,0.4475352113,0.1464968647,0.9805518707,0,0.2137888484
548032,41,F,FALSE,FALSE,usa,0.338028169,0.1312264026,0.9851636904,0.3333333333,0.1820819826
548037,48,F,TRUE,FALSE,usa,0.4366197183,0.1894832091,0.9817002787,0,0.1143731047
548120,47,F,FALSE,FALSE,usa,0.4892018779,0.1851535609,0.9877443167,0.03033419023,0.1561624885
548123,47,M,TRUE,TRUE,canada,1.422535211,0,0,0,0.04099132072
548185,26,F,FALSE,FALSE,usa,0.1267605634,0,0,0.1666666667,0.08743188446
548189,29,F,FALSE,FALSE,canada,0.1940140845,0.5119549706,0.8549707076,0.4754396703,0.2524909752
548193,17,F,FALSE,TRUE,usa,1,0.6251032902,1.42576612,0,0.2192826519
548256,41,F,TRUE,TRUE,usa,1.338028169,0.07379807573,0.9825965549,0,0.1108961623
548258,44,M,FALSE,FALSE,usa,0.4219483568,0.07814542258,0.9752956098,0.01593830334,0.24378868
548272,42,F,TRUE,TRUE,usa,1.402112676,0.1955430787,0.9755487835,0,0.1980931019
548391,57,F,TRUE,TRUE,canada,1.563380282,0.1832634776,0.988014053,0,0.1789710342
548422,38,F,TRUE,FALSE,usa,0.3457746479,0.1896126675,1.14823553,0,0.3336268648
548448,63,F,FALSE,FALSE,usa,0.6478873239,0.01725791345,0.977390797,0,0.06130398411
548474,32,F,TRUE,TRUE,usa,1.211267606,0.01365853023,0,0,0.1275488863
548488,36,F,FALSE,FALSE,usa,0.2676056338,0.1381254518,0.9741216236,0.1111111111,0.1130921259
548651,43,F,TRUE,TRUE,usa,1.416197183,0.08194410859,0.9821323671,0.1865467009,0.2393343927
548708,38,M,TRUE,FALSE,usa,0.2957746479,0.008290119547,0.9864941846,0.3926021137,0.1646972707
548853,53,F,TRUE,FALSE,canada,0.5320422535,0.1852445854,0.9821071264,0,0.1546812853
548872,20,F,FALSE,TRUE,usa,1.042253521,0,0,0,0.1758600857
548961,39,F,FALSE,TRUE,usa,1.343192488,0.1413587222,1.320235904,0,0.3848542816
548990,32,F,FALSE,FALSE,usa,0.2112676056,0.1858147279,0.9854242277,0.04318766067,0.09863536547
549115,33,F,FALSE,TRUE,canada,1.225352113,0.689616113,0.2948664935,0,0.03879535711
549116,43,F,TRUE,TRUE,usa,1.366197183,0.007462086654,0.9873347374,0.1111111111,0.140541671
549121,73,F,FALSE,FALSE,usa,0.7887323944,0.1891455366,1.31537639,0.1666666667,0.3008470145
549152,32,F,FALSE,FALSE,canada,0.2112676056,0.008296298609,1.237129782,0.1111111111,0.2859981177
549154,48,M,TRUE,TRUE,canada,1.453286385,0.06453538807,0.989111429,0.1059125964,0.205550372
549190,17,F,FALSE,FALSE,canada,0,0.6673397011,1.119792891,0,0.1170134895
549235,40,F,TRUE,TRUE,usa,1.323943662,0,0,0.3373607541,0.1082528728
549251,30,F,FALSE,TRUE,usa,1.183098592,0.3553601432,0.9747249175,0,0.1467635679
549290,18,M,FALSE,FALSE,usa,0.01408450704,0,0,0,0.03367144202
549313,44,F,FALSE,TRUE,usa,1.38028169,0.01522688466,0.9794525351,0,0.08674056258
549320,17,F,FALSE,TRUE,usa,1,0,0,0,0.1363327408
549357,46,F,FALSE,FALSE,usa,0.4584507042,0.198771046,0.9676760124,0.07095115681,0.09377314454
549359,36,F,FALSE,TRUE,usa,1.267605634,0.07184767459,0.9816885802,0,0.1377967165
549361,51,F,TRUE,TRUE,usa,1.553873239,0.1910889923,0.980070216,0.08333333333,0.2440323453
549366,48,M,TRUE,TRUE,usa,1.436619718,0,0,0,0.02781553906
549389,18,F,FALSE,TRUE,usa,1.014084507,0,0,0.07840616967,0.1782390463
549450,44,F,TRUE,TRUE,usa,1.38028169,1.455087973,1.455572638,0,0.2588099969
549466,47,F,TRUE,FALSE,usa,0.4225352113,0.07027026345,0.9849441601,0,0.2071525672
549472,23,F,FALSE,FALSE,canada,0.08450704225,0.02555095264,0.9689723665,0,0.2320401548
549515,43,F,FALSE,TRUE,canada,1.403697183,0.100754058,0.9801792982,0.1384490146,0.1519918644
549569,48,F,TRUE,FALSE,usa,0.453286385,0.304179846,0.9825588032,0.04935732648,0.09760022262
549572,54,F,FALSE,TRUE,usa,1.521126761,0.1003388875,0.9826230508,0.1748928877,0.1582923769
549579,42,F,FALSE,FALSE,usa,0.3521126761,0.01831842692,0.9763142485,0,0.05727805082
549580,46,F,TRUE,FALSE,usa,0.4084507042,0.05081018298,0.9731876875,0.06995144245,0.1712851616
549584,43,F,TRUE,FALSE,usa,0.3661971831,0.2763817891,0.9830572041,0.1666666667,0.1727491373
549608,58,F,TRUE,TRUE,usa,1.577464789,0,0,0,0.1147594316
549623,38,M,FALSE,TRUE,usa,1.295774648,0.05613054029,0.9827151223,0.2760068552,0.1299278469
549710,38,F,TRUE,TRUE,usa,1.295774648,0.1023042724,0.9806279492,0.02940874036,0.1474955558
549733,34,M,FALSE,FALSE,usa,0.2394366197,0.4787635553,0.9802517678,0,0.0968053958
549759,67,F,TRUE,FALSE,canada,0.7042253521,0,0,0,0.04520025097
549777,29,F,TRUE,TRUE,canada,1.169014085,0.008951185493,0.9858231233,0.04627249357,0.1000993412
549800,39,F,TRUE,TRUE,usa,1.309859155,0.633423473,0.9812754865,0,0.1421886437
549850,49,F,FALSE,FALSE,canada,0.4632042254,0.1856510125,0.8512362914,0,0.1479673949
549894,48,F,TRUE,TRUE,usa,1.436619718,0.03648946813,0,0,0.06661089616
549938,38,F,FALSE,FALSE,usa,0.3707746479,0.1874008633,1.23381411,0,0.4080101827
549988,50,F,TRUE,FALSE,usa,0.4647887324,0.1919463758,0,0,0.0838532771
550022,22,F,FALSE,FALSE,canada,0.07042253521,0,0,0,0.03257346021
550077,51,M,TRUE,FALSE,canada,0.4788732394,0.02263294517,0.9719344944,0.09048843188,0.1782390463
550110,54,F,TRUE,FALSE,canada,0.5211267606,0.1435656135,1.233527443,0,0.2146554429
550229,37,F,FALSE,FALSE,canada,0.2816901408,0.07539955657,0.9780829935,0.1111111111,0.08911952316
550298,23,F,FALSE,FALSE,usa,0.08450704225,0,0,0,0.1619523162
550400,72,F,TRUE,FALSE,usa,0.8496478873,0.6322786305,1.100956319,0,0.2631044843
550426,49,F,TRUE,TRUE,canada,1.567370892,0.01361864451,0.981085092,0.04395886889,0.2167910139
550455,50,F,TRUE,TRUE,usa,1.464788732,0.01253908163,0.9821809779,0.1666666667,0.07411377183
550460,45,F,FALSE,FALSE,usa,0.4443661972,0.01331498122,0.9813933467,0.1244215938,0.1433446926
550482,21,F,FALSE,TRUE,canada,1.056338028,0,0,0,0.03696538743
550506,40,F,TRUE,TRUE,usa,1.323943662,0.1883137119,0.9828874588,0.6064267352,0.1707361707
550579,46,F,TRUE,TRUE,usa,1.478450704,0.3654153662,0.9742184404,0,0.2850634798
550703,68,F,TRUE,FALSE,usa,0.7183098592,0,0,0.1666666667,0.06203597198
550711,17,F,FALSE,FALSE,usa,0,0.009314943272,0.9854538655,0,0.151887483
550754,52,F,TRUE,TRUE,usa,1.509624413,0.07049650589,0.9830601786,0,0.12069404
550804,46,M,TRUE,TRUE,usa,1.408450704,0.01137610972,0.983361534,0,0.07996967479
550830,77,F,TRUE,FALSE,usa,0.8450704225,0,0.5,0,0.148802677
550868,47,F,TRUE,FALSE,usa,0.4225352113,0.008548371616,0.9862320278,0,0.03220746628
550904,46,F,TRUE,FALSE,usa,0.4284507042,0.08302850882,0.98228128,0.06666666667,0.1717046021
550973,43,F,FALSE,FALSE,usa,0.4161971831,0.1464641504,0.9805850796,0,0.13280102
550985,47,F,FALSE,FALSE,usa,0.4225352113,0.01364378847,0.9810595678,0.373050557,0.07850569905
551023,56,F,FALSE,FALSE,usa,0.5742957746,0.3536263696,1.114281603,0,0.1245868241
551051,48,F,FALSE,TRUE,canada,1.436619718,0,0,0.07197943445,0.07704172331
551116,39,F,FALSE,FALSE,canada,0.3098591549,0.1949938682,0.9761062981,0,0.0461152358
551237,43,F,FALSE,FALSE,usa,0.3661971831,0.09603043186,0.9885305929,0,0.06972184461
551241,28,M,FALSE,FALSE,usa,0.1549295775,0.1043970203,0.9767498108,0,0.1119941441
551278,41,F,TRUE,FALSE,usa,0.338028169,0.0130959182,0.9855068572,0,0.09406044128
551282,54,F,TRUE,FALSE,usa,0.5336267606,0.1451734086,0.9818953376,0.05115681234,0.122495479
551331,49,F,TRUE,TRUE,canada,1.467370892,0.1943835954,0.9767257982,0.1383604684,0.1179639131
551340,35,F,TRUE,FALSE,usa,0.2535211268,0.8880735409,0,0.3333333333,0.08747255045
551359,45,F,FALSE,FALSE,usa,0.3943661972,0.1933013416,0.9778244158,0.06666666667,0.174579107
551430,43,F,FALSE,TRUE,canada,1.366197183,0.1912337615,0.9799232579,0.1666666667,0.1171180592
551431,21,F,FALSE,FALSE,usa,0.05633802817,0,0,0,0.1020716419
551448,47,F,TRUE,FALSE,usa,0.4892018779,0.07990477112,0.9673598597,0.04061696658,0.2299990111
551468,51,F,FALSE,FALSE,usa,0.4788732394,0.1021122944,0.9808228298,0,0.1606713374
551486,17,F,FALSE,TRUE,usa,1,0.01740274649,0.9772437741,0.3333333333,0.05945368143
551501,66,F,TRUE,FALSE,usa,0.6901408451,0,0,0,0.0461152358
551549,58,F,FALSE,TRUE,canada,1.577464789,0.01449588575,0.9786907141,0,0.1266339015
551560,36,F,FALSE,TRUE,usa,1.267605634,0.01772850115,0.976913094,0.07917737789,0.08911952316
551567,50,F,TRUE,FALSE,usa,0.5064553991,0.1641962396,0.9775131164,0.05555555556,0.1676784711
551576,17,F,FALSE,FALSE,usa,0,0.1886354461,0.98256086,0,0.09223047161
551600,17,F,FALSE,FALSE,usa,0,0.1851096759,0.98613994,0.3333333333,0.07100282338
551615,29,F,TRUE,FALSE,usa,0.1690140845,0.02056823687,0,0,0.1925128098
551620,29,F,FALSE,FALSE,usa,0.2440140845,0.01197425195,0.9804872182,0.2429305913,0.1462857924
551622,57,M,TRUE,FALSE,usa,0.5633802817,0.4388422343,1.049432091,0,0.1870751856
551662,45,F,FALSE,FALSE,usa,0.3943661972,0.01408926412,0.9806073566,0,0.06734288403
551671,24,F,FALSE,TRUE,canada,1.098591549,0,0,0,0.06569591132
551681,31,F,FALSE,FALSE,canada,0.2221830986,0.1013821544,0.9815640096,0.3410454156,0.1120720155
551718,33,F,FALSE,TRUE,usa,1.225352113,0.1080869282,0.9747578592,0.2222222222,0.1489595315
551834,54,F,TRUE,FALSE,usa,0.5211267606,0.01321415544,0.986076324,0,0.1394436892
551847,36,F,TRUE,FALSE,usa,0.2676056338,0.09625227625,0.9867714519,0.05398457584,0.06624490223
551914,50,F,FALSE,FALSE,canada,0.4647887324,0.1868527458,0.9843705149,0,0.0832636202
551990,17,F,FALSE,FALSE,usa,0,0.01464377137,0.9800444651,0.1111111111,0.1080902088
552088,29,F,FALSE,FALSE,usa,0.3440140845,0.01607493487,0.9785916623,0,0.3552916468
552165,56,F,TRUE,TRUE,usa,1.549295775,0,0,0,0.05087315696
552192,38,F,FALSE,FALSE,usa,0.2957746479,0.1455813039,0.9814812748,0.06666666667,0.1509724982
552209,51,F,FALSE,FALSE,usa,0.6288732394,0.1926308785,0,0,0.3200499016
552303,55,F,TRUE,FALSE,usa,0.5352112676,0.1281490118,0.9842489081,0,0.1511554951
552314,52,F,TRUE,TRUE,usa,1.542957746,0.07443949131,0.982602936,0,0.09880389639
552345,41,M,TRUE,TRUE,usa,1.338028169,0.0688734123,0.9847078135,0.1111111111,0.1008313291
552363,31,F,TRUE,FALSE,canada,0.1971830986,0.1923049643,0.9788358584,0.1240788346,0.1216929834
552372,49,F,TRUE,FALSE,canada,0.4507042254,0.112274195,0.9705072806,0,0.101563317
552414,31,F,FALSE,FALSE,usa,0.1971830986,0.05971356239,0.9790779247,0.05269922879,0.1312088257
552432,48,F,TRUE,FALSE,usa,0.4366197183,0.3524542375,0.9828413448,0.1111111111,0.1608543344
552440,56,F,TRUE,TRUE,usa,1.549295775,0.1043298528,0.9785717418,0,0.07118582035
552473,38,F,FALSE,FALSE,canada,0.2957746479,0.07204339117,0.9744989576,0,0.1674422252
552487,50,F,TRUE,FALSE,usa,0.4647887324,0.01234485412,0.9823781422,0.07866323907,0.124071944
552532,53,F,TRUE,TRUE,usa,1.507042254,0.1012636938,0.9816842614,0.5,0.1681742131
552558,52,F,TRUE,TRUE,canada,1.492957746,0.1943163694,0.9767940407,0.007197943445,0.1584753738
